age_band,0,1,2,3,4,5+,missing
<=22,0.0,4.724820708474291,2.391548725359463,0.0,0.0,0.0,0.0
23-28,0.0,43.352529475765735,13.744320610281887,16.39778779137968,6.597634917830176,8.211908689600815,0.0
29-34,0.0,93.79335284236146,38.2780489941662,31.682474111191308,31.274045814453892,20.788710880224876,0.0
35-39,0.0,69.97513025844081,37.52653351174329,28.370842226363383,25.080680936916618,60.421463011891646,0.0
40-49,0.0,79.03106318965179,52.655589703089824,44.00080981654101,26.83230402060118,83.24641491815781,0.0
50-59,0.0,49.260776433082064,27.089613469722643,15.971860609455822,13.46179389114525,48.469449430749485,0.0
60+,0.0,23.896285272013632,19.964028940269966,9.957789667710824,15.688517567742888,37.78735397082486,0.0
