cohort_year,age_band,weighted_yes_count,weighted_no_count,weighted_total_count,camp_placed_share,unweighted_n
2025,<=22,7.495348848543168,4.724820708474291,12.22016955701746,0.6133588256342112,10
2025,23-28,99.7229354920645,43.352529475765735,143.07546496783021,0.6969953619545229,104
2025,29-34,206.9707533204992,91.28611812993074,298.2568714504299,0.6939345682598886,272
2025,35-39,192.86942373612698,65.10679778670152,257.9762215228285,0.7476248105256469,253
2025,40-49,204.10609130560204,76.90812882025234,281.01422012585437,0.7263194411093914,272
2025,50-59,103.91410972798641,48.2995478001191,152.2136575281055,0.6826858470883218,114
2025,60+,53.5183487573075,22.426603940997843,75.94495269830534,0.7046992177335535,97
