age_band,0,1,2,3,4,5+,missing
<=22,0.0,99.01599852649076,0.9840014735092334,0.0,0.0,0.0,0.0
23-28,0.0,88.81659283150397,7.7366349210823415,0.0,3.4467722474136875,0.0,0.0
29-34,0.0,59.813265250098205,22.64229522932109,9.853118668179054,4.134344397118181,3.556976455283463,0.0
35-39,0.0,65.52952775487302,17.633811425850908,3.403867392653391,2.6578282075223685,10.774965219100306,0.0
40-49,0.0,60.10229032687761,15.936661853876,1.0960094763114163,4.840231684750608,18.02480665818438,0.0
50-59,0.0,74.96362994512279,7.5672725047919,0.0,11.276614250852127,6.192483299233182,0.0
60+,0.0,68.38758364521061,0.0,0.0,0.0,31.61241635478938,0.0
