age_band,0,1,2,3,4,5+,missing
<=22,0.0,10.632370860917073,0.105662405568126,0.0,0.0,0.0,0.0
23-28,0.0,34.63175450134826,3.01670254072664,0.0,1.34398051635404,0.0,0.0
29-34,0.0,25.880864671874807,9.797194255161209,4.263389229476094,1.78890765119304,1.5390837784112632,0.0
35-39,0.0,32.262350071103334,8.681707572145868,1.6758363012807012,1.30853657881829,5.304871129286079,0.0
40-49,0.0,28.691872572980905,7.607907596586439,0.523217402566169,2.31064922762959,8.604754543904109,0.0
50-59,0.0,11.891440877363252,1.20039242576038,0.0,1.78880334048664,0.982310342906249,0.0
60+,0.0,11.278474076417032,0.0,0.0,0.0,5.213516830775807,0.0
